type	x	y	z	density
t = 0
0	12	1	17	0.901879
0	12	1	18	0.334029
0	12	1	19	0.501044
0	12	2	0	0.768267
0	12	2	1	1.369520
0	12	2	2	0.935282
0	12	2	3	0.901879
0	12	2	4	1.970772
0	12	2	5	1.469729
0	12	2	6	2.204593
0	12	2	7	1.102296
0	12	2	8	0.901879
0	12	2	9	2.137787
0	12	2	10	1.369520
0	12	2	11	0.267223
0	12	2	12	0.334029
0	12	2	13	0.668058
0	12	2	14	0.567850
0	12	2	15	0.601253
0	12	2	16	0.133612
0	12	2	17	0.400835
0	12	2	18	0.434238
0	12	2	19	0.835073
0	12	3	0	1.068894
0	12	3	1	1.536534
0	12	3	2	1.068894
0	12	3	3	1.603340
0	12	3	4	2.037578
0	12	3	5	1.703549
0	12	3	6	1.703549
0	12	3	7	1.269311
0	12	3	8	1.102296
0	12	3	9	1.636743
0	12	3	10	1.235908
0	12	3	11	1.569937
0	12	3	12	1.436326
0	12	3	13	1.402923
0	12	3	14	1.035491
0	12	3	15	1.002088
0	12	3	16	1.035491
0	12	3	17	1.035491
0	12	3	18	0.734864
0	12	3	19	1.336117
0	12	4	0	2.204593
0	12	4	1	1.636743
0	12	4	2	0.901879
0	12	4	3	1.135699
0	12	4	4	1.336117
0	12	4	5	1.002088
0	12	4	6	0.367432
0	12	4	7	0.534447
0	12	4	8	0.367432
0	12	4	9	1.536534
0	12	4	10	0.601253
0	12	4	11	0.868476
0	12	4	12	1.169102
0	12	4	13	1.903967
0	12	4	14	0.868476
0	12	4	15	1.402923
0	12	4	16	0.901879
0	12	4	17	0.901879
0	12	4	18	0.901879
0	12	4	19	2.104384
0	12	5	0	1.302714
0	12	5	1	0.601253
0	12	5	2	0.400835
0	12	5	3	0.567850
0	12	5	4	0.434238
0	12	5	5	0.300626
0	12	5	6	0.000000
0	12	5	7	0.000000
0	12	5	8	0.300626
0	12	5	9	0.701461
0	12	5	10	0.467641
0	12	5	11	0.601253
0	12	5	12	0.334029
0	12	5	13	0.567850
0	12	5	14	1.903967
0	12	5	15	3.039666
0	12	5	16	1.803758
0	12	5	17	1.770355
0	12	5	18	0.968685
0	12	5	19	0.534447
0	12	6	0	0.334029
0	12	6	1	0.367432
0	12	6	2	0.734864
0	12	6	3	1.369520
0	12	6	4	1.035491
0	12	6	5	0.367432
0	12	6	6	0.100209
0	12	6	7	0.066806
0	12	6	8	0.066806
0	12	6	9	0.133612
0	12	6	10	0.133612
0	12	6	11	0.133612
0	12	6	12	0.167015
0	12	6	13	0.300626
0	12	6	14	0.668058
0	12	6	15	1.603340
0	12	6	16	2.237996
0	12	6	17	1.302714
0	12	6	18	1.002088
0	12	6	19	0.835073
0	12	7	0	0.634656
0	12	7	1	1.436326
0	12	7	2	1.002088
0	12	7	3	1.202505
0	12	7	4	1.503132
0	12	7	5	1.269311
0	12	7	6	1.436326
0	12	7	7	0.467641
0	12	7	8	0.066806
0	12	7	9	0.000000
0	12	7	10	0.567850
0	12	7	11	0.801670
0	12	7	12	0.300626
0	12	7	13	0.300626
0	12	7	14	0.334029
0	12	7	15	1.035491
0	12	7	16	1.068894
0	12	7	17	0.367432
0	12	7	18	1.503132
0	12	7	19	1.135699
0	12	8	0	0.200418
0	12	8	1	0.768267
0	12	8	2	0.200418
0	12	8	3	0.935282
0	12	8	4	0.534447
0	12	8	5	1.336117
0	12	8	6	1.603340
0	12	8	7	1.169102
0	12	8	8	0.601253
0	12	8	9	0.066806
0	12	8	10	0.200418
0	12	8	11	0.968685
0	12	8	12	0.968685
0	12	8	13	0.200418
0	12	8	14	0.434238
0	12	8	15	1.469729
0	12	8	16	0.768267
0	12	8	17	0.400835
0	12	8	18	1.536534
0	12	8	19	0.534447
0	12	9	0	0.200418
0	12	9	1	0.901879
0	12	9	2	0.467641
0	12	9	3	0.467641
0	12	9	4	0.233820
0	12	9	5	0.133612
0	12	9	6	0.434238
0	12	9	7	2.070981
0	12	9	8	1.202505
0	12	9	9	0.935282
0	12	9	10	0.467641
0	12	9	11	1.369520
0	12	9	12	0.868476
0	12	9	13	0.400835
0	12	9	14	0.601253
0	12	9	15	2.538622
0	12	9	16	0.400835
0	12	9	17	1.169102
0	12	9	18	1.402923
0	12	9	19	0.501044
0	12	10	0	1.169102
0	12	10	1	0.300626
0	12	10	2	0.701461
0	12	10	3	0.434238
0	12	10	4	0.000000
0	12	10	5	0.000000
0	12	10	6	0.467641
0	12	10	7	0.668058
0	12	10	8	1.603340
0	12	10	9	2.572025
0	12	10	10	1.202505
0	12	10	11	1.002088
0	12	10	12	1.202505
0	12	10	13	0.267223
0	12	10	14	0.534447
0	12	10	15	0.968685
0	12	10	16	0.968685
0	12	10	17	2.070981
0	12	10	18	2.271399
0	12	10	19	1.102296
0	12	11	0	2.271399
0	12	11	1	0.801670
0	12	11	2	0.534447
0	12	11	3	0.668058
0	12	11	4	0.501044
0	12	11	5	0.601253
0	12	11	6	1.770355
0	12	11	7	1.670146
0	12	11	8	1.770355
0	12	11	9	2.104384
0	12	11	10	1.336117
0	12	11	11	2.471816
0	12	11	12	1.970772
0	12	11	13	1.235908
0	12	11	14	0.701461
0	12	11	15	0.801670
0	12	11	16	1.670146
0	12	11	17	1.402923
0	12	11	18	2.371608
0	12	11	19	2.505219
0	12	12	0	1.837161
0	12	12	1	0.434238
0	12	12	2	0.100209
0	12	12	3	0.801670
0	12	12	4	0.801670
0	12	12	5	1.703549
0	12	12	6	3.006263
0	12	12	7	2.070981
0	12	12	8	1.803758
0	12	12	9	1.870564
0	12	12	10	1.369520
0	12	12	11	3.440501
0	12	12	12	3.640919
0	12	12	13	1.937370
0	12	12	14	0.334029
0	12	12	15	0.534447
0	12	12	16	0.801670
0	12	12	17	2.004175
0	12	12	18	2.037578
0	12	12	19	2.405010
0	12	13	0	2.438413
0	12	13	1	0.534447
0	12	13	2	0.601253
0	12	13	3	0.634656
0	12	13	4	0.935282
0	12	13	5	2.338205
0	12	13	6	2.538622
0	12	13	7	1.903967
0	12	13	8	2.906054
0	12	13	9	1.770355
0	12	13	10	2.471816
0	12	13	11	2.638831
0	12	13	12	2.070981
0	12	13	13	1.903967
0	12	13	14	1.436326
0	12	13	15	0.567850
0	12	13	16	0.501044
0	12	13	17	1.736952
0	12	13	18	1.068894
0	12	13	19	1.503132
0	12	14	0	1.369520
0	12	14	1	0.467641
0	12	14	2	0.801670
0	12	14	3	0.501044
0	12	14	4	0.534447
0	12	14	5	0.601253
0	12	14	6	0.367432
0	12	14	7	0.935282
0	12	14	8	0.901879
0	12	14	9	0.701461
0	12	14	10	0.868476
0	12	14	11	1.503132
0	12	14	12	1.803758
0	12	14	13	2.070981
0	12	14	14	2.906054
0	12	14	15	1.369520
0	12	14	16	0.801670
0	12	14	17	1.436326
0	12	14	18	1.469729
0	12	14	19	1.202505
0	12	15	0	0.668058
0	12	15	1	0.300626
0	12	15	2	0.935282
0	12	15	3	0.868476
0	12	15	4	0.467641
0	12	15	5	0.601253
0	12	15	6	0.233820
0	12	15	7	0.835073
0	12	15	8	0.701461
0	12	15	9	1.302714
0	12	15	10	1.770355
0	12	15	11	1.970772
0	12	15	12	2.739040
0	12	15	13	1.970772
0	12	15	14	2.070981
0	12	15	15	2.906054
0	12	15	16	1.002088
0	12	15	17	1.169102
0	12	15	18	2.237996
0	12	15	19	2.638831
0	12	16	0	1.169102
0	12	16	1	0.200418
0	12	16	2	0.835073
0	12	16	3	1.302714
0	12	16	4	1.302714
0	12	16	5	0.901879
0	12	16	6	0.467641
0	12	16	7	0.100209
0	12	16	8	0.567850
0	12	16	9	1.469729
0	12	16	10	2.004175
0	12	16	11	2.237996
0	12	16	12	1.135699
0	12	16	13	1.336117
0	12	16	14	2.739040
0	12	16	15	3.206681
0	12	16	16	1.670146
0	12	16	17	1.436326
0	12	16	18	2.304802
0	12	16	19	2.872651
0	12	17	0	0.835073
0	12	17	1	0.233820
0	12	17	2	0.668058
0	12	17	3	2.338205
0	12	17	4	2.972860
0	12	17	5	2.672234
0	12	17	6	0.567850
0	12	17	7	0.167015
0	12	17	8	0.167015
0	12	17	9	1.068894
0	12	17	10	2.338205
0	12	17	11	2.371608
0	12	17	12	2.204593
0	12	17	13	1.269311
0	12	17	14	1.937370
0	12	17	15	1.870564
0	12	17	16	1.970772
0	12	17	17	1.736952
0	12	17	18	1.903967
0	12	17	19	1.903967
0	12	18	0	1.102296
0	12	18	1	0.300626
0	12	18	2	0.501044
0	12	18	3	1.703549
0	12	18	4	2.304802
0	12	18	5	1.770355
0	12	18	6	0.567850
0	12	18	7	0.601253
0	12	18	8	0.300626
0	12	18	9	0.434238
0	12	18	10	1.469729
0	12	18	11	2.505219
0	12	18	12	2.471816
0	12	18	13	1.436326
0	12	18	14	1.603340
0	12	18	15	1.503132
0	12	18	16	1.803758
0	12	18	17	2.104384
0	12	18	18	2.705637
0	12	18	19	1.369520
0	12	19	0	1.035491
0	12	19	1	0.768267
0	12	19	2	1.336117
0	12	19	3	1.703549
0	12	19	4	1.269311
0	12	19	5	1.603340
0	12	19	6	0.434238
0	12	19	7	1.503132
0	12	19	8	2.171190
0	12	19	9	1.469729
0	12	19	10	1.837161
0	12	19	11	1.903967
0	12	19	12	1.770355
0	12	19	13	1.870564
0	12	19	14	1.336117
0	12	19	15	0.901879
0	12	19	16	0.601253
0	12	19	17	2.104384
0	12	19	18	3.106472
0	12	19	19	1.636743
0	13	0	0	1.402923
0	13	0	1	1.102296
0	13	0	2	0.801670
0	13	0	3	0.734864
0	13	0	4	0.467641
0	13	0	5	0.467641
0	13	0	6	0.901879
0	13	0	7	1.369520
0	13	0	8	2.237996
0	13	0	9	1.369520
0	13	0	10	1.402923
0	13	0	11	0.267223
0	13	0	12	0.701461
0	13	0	13	0.835073
0	13	0	14	0.267223
0	13	0	15	0.066806
0	13	0	16	0.601253
0	13	0	17	1.603340
0	13	0	18	1.703549
0	13	0	19	1.803758
0	13	1	0	0.300626
0	13	1	1	0.367432
0	13	1	2	0.467641
0	13	1	3	0.968685
0	13	1	4	1.569937
0	13	1	5	0.768267
0	13	1	6	1.903967
0	13	1	7	2.004175
0	13	1	8	2.204593
0	13	1	9	1.937370
0	13	1	10	0.367432
0	13	1	11	0.066806
0	13	1	12	0.167015
0	13	1	13	0.233820
0	13	1	14	0.233820
0	13	1	15	0.000000
0	13	1	16	0.400835
0	13	1	17	0.300626
0	13	1	18	0.300626
0	13	1	19	0.534447
0	13	2	0	0.300626
0	13	2	1	1.169102
0	13	2	2	1.169102
0	13	2	3	1.469729
0	13	2	4	0.801670
0	13	2	5	0.868476
0	13	2	6	1.369520
0	13	2	7	1.837161
0	13	2	8	1.536534
0	13	2	9	1.202505
0	13	2	10	0.400835
0	13	2	11	0.334029
0	13	2	12	0.167015
0	13	2	13	0.233820
0	13	2	14	0.300626
0	13	2	15	0.334029
0	13	2	16	0.734864
0	13	2	17	0.467641
0	13	2	18	0.133612
0	13	2	19	0.233820
0	13	3	0	0.701461
0	13	3	1	0.534447
0	13	3	2	0.200418
0	13	3	3	1.436326
0	13	3	4	0.701461
0	13	3	5	0.400835
0	13	3	6	1.169102
0	13	3	7	1.569937
0	13	3	8	0.968685
0	13	3	9	0.133612
0	13	3	10	0.367432
0	13	3	11	0.434238
0	13	3	12	0.501044
0	13	3	13	1.068894
0	13	3	14	0.901879
0	13	3	15	1.102296
0	13	3	16	1.536534
0	13	3	17	0.801670
0	13	3	18	0.000000
0	13	3	19	0.400835
0	13	4	0	1.469729
0	13	4	1	0.901879
0	13	4	2	0.300626
0	13	4	3	1.603340
0	13	4	4	1.269311
0	13	4	5	0.768267
0	13	4	6	0.534447
0	13	4	7	0.701461
0	13	4	8	0.601253
0	13	4	9	0.601253
0	13	4	10	0.501044
0	13	4	11	0.567850
0	13	4	12	1.202505
0	13	4	13	1.503132
0	13	4	14	1.569937
0	13	4	15	2.237996
0	13	4	16	1.569937
0	13	4	17	1.235908
0	13	4	18	1.235908
0	13	4	19	1.002088
0	13	5	0	0.768267
0	13	5	1	0.233820
0	13	5	2	0.066806
0	13	5	3	0.400835
0	13	5	4	0.701461
0	13	5	5	0.267223
0	13	5	6	0.367432
0	13	5	7	0.601253
0	13	5	8	0.734864
0	13	5	9	0.434238
0	13	5	10	0.768267
0	13	5	11	1.002088
0	13	5	12	1.269311
0	13	5	13	1.135699
0	13	5	14	2.171190
0	13	5	15	3.440501
0	13	5	16	1.770355
0	13	5	17	1.970772
0	13	5	18	2.405010
0	13	5	19	1.436326
0	13	6	0	0.334029
0	13	6	1	0.033403
0	13	6	2	0.100209
0	13	6	3	0.634656
0	13	6	4	1.670146
0	13	6	5	1.269311
0	13	6	6	0.501044
0	13	6	7	0.567850
0	13	6	8	0.100209
0	13	6	9	0.133612
0	13	6	10	0.334029
0	13	6	11	0.367432
0	13	6	12	0.367432
0	13	6	13	0.768267
0	13	6	14	1.469729
0	13	6	15	2.338205
0	13	6	16	2.004175
0	13	6	17	1.302714
0	13	6	18	0.901879
0	13	6	19	0.768267
0	13	7	0	0.200418
0	13	7	1	0.334029
0	13	7	2	0.200418
0	13	7	3	1.202505
0	13	7	4	1.670146
0	13	7	5	1.903967
0	13	7	6	1.569937
0	13	7	7	1.135699
0	13	7	8	0.100209
0	13	7	9	0.000000
0	13	7	10	0.133612
0	13	7	11	0.668058
0	13	7	12	0.901879
0	13	7	13	0.968685
0	13	7	14	1.436326
0	13	7	15	0.801670
0	13	7	16	0.701461
0	13	7	17	0.868476
0	13	7	18	0.467641
0	13	7	19	0.133612
0	13	8	0	0.066806
0	13	8	1	1.068894
0	13	8	2	0.501044
0	13	8	3	0.434238
0	13	8	4	0.334029
0	13	8	5	1.736952
0	13	8	6	3.073069
0	13	8	7	1.202505
0	13	8	8	0.300626
0	13	8	9	0.066806
0	13	8	10	0.501044
0	13	8	11	0.701461
0	13	8	12	1.302714
0	13	8	13	1.302714
0	13	8	14	1.202505
0	13	8	15	0.367432
0	13	8	16	0.100209
0	13	8	17	0.567850
0	13	8	18	0.734864
0	13	8	19	0.367432
0	13	9	0	0.066806
0	13	9	1	1.102296
0	13	9	2	0.634656
0	13	9	3	0.434238
0	13	9	4	0.200418
0	13	9	5	0.801670
0	13	9	6	2.137787
0	13	9	7	2.471816
0	13	9	8	1.903967
0	13	9	9	0.601253
0	13	9	10	1.503132
0	13	9	11	2.037578
0	13	9	12	1.837161
0	13	9	13	0.868476
0	13	9	14	1.102296
0	13	9	15	1.002088
0	13	9	16	0.233820
0	13	9	17	0.668058
0	13	9	18	0.501044
0	13	9	19	0.133612
0	13	10	0	0.400835
0	13	10	1	0.400835
0	13	10	2	0.167015
0	13	10	3	0.467641
0	13	10	4	0.768267
0	13	10	5	1.369520
0	13	10	6	1.336117
0	13	10	7	1.569937
0	13	10	8	2.037578
0	13	10	9	2.137787
0	13	10	10	1.102296
0	13	10	11	2.070981
0	13	10	12	1.202505
0	13	10	13	0.200418
0	13	10	14	0.167015
0	13	10	15	0.133612
0	13	10	16	0.567850
0	13	10	17	1.102296
0	13	10	18	0.567850
0	13	10	19	0.400835
0	13	11	0	0.634656
0	13	11	1	0.066806
0	13	11	2	0.033403
0	13	11	3	0.200418
0	13	11	4	0.501044
0	13	11	5	1.369520
0	13	11	6	1.336117
0	13	11	7	1.603340
0	13	11	8	2.070981
0	13	11	9	2.839248
0	13	11	10	2.171190
0	13	11	11	3.807933
0	13	11	12	2.538622
0	13	11	13	0.634656
0	13	11	14	0.167015
0	13	11	15	0.167015
0	13	11	16	0.434238
0	13	11	17	1.002088
0	13	11	18	1.436326
0	13	11	19	1.469729
0	13	12	0	0.968685
0	13	12	1	0.534447
0	13	12	2	0.066806
0	13	12	3	0.367432
0	13	12	4	0.467641
0	13	12	5	1.603340
0	13	12	6	1.903967
0	13	12	7	1.636743
0	13	12	8	3.039666
0	13	12	9	2.405010
0	13	12	10	3.574113
0	13	12	11	4.542797
0	13	12	12	3.039666
0	13	12	13	1.302714
0	13	12	14	0.233820
0	13	12	15	0.133612
0	13	12	16	0.400835
0	13	12	17	1.937370
0	13	12	18	3.106472
0	13	12	19	1.870564
0	13	13	0	0.567850
0	13	13	1	0.601253
0	13	13	2	0.200418
0	13	13	3	0.367432
0	13	13	4	1.636743
0	13	13	5	2.371608
0	13	13	6	1.770355
0	13	13	7	1.369520
0	13	13	8	1.302714
0	13	13	9	1.002088
0	13	13	10	2.171190
0	13	13	11	2.939457
0	13	13	12	2.104384
0	13	13	13	1.937370
0	13	13	14	1.169102
0	13	13	15	0.501044
0	13	13	16	0.267223
0	13	13	17	0.901879
0	13	13	18	1.302714
0	13	13	19	1.536534
0	13	14	0	1.202505
0	13	14	1	0.400835
0	13	14	2	0.801670
0	13	14	3	1.202505
0	13	14	4	1.503132
0	13	14	5	1.169102
0	13	14	6	0.668058
0	13	14	7	1.569937
0	13	14	8	1.202505
0	13	14	9	1.002088
0	13	14	10	1.503132
0	13	14	11	1.068894
0	13	14	12	1.402923
0	13	14	13	1.803758
0	13	14	14	2.572025
0	13	14	15	1.302714
0	13	14	16	0.400835
0	13	14	17	1.068894
0	13	14	18	1.803758
0	13	14	19	1.636743
0	13	15	0	1.503132
0	13	15	1	1.369520
0	13	15	2	0.901879
0	13	15	3	1.770355
0	13	15	4	1.402923
0	13	15	5	1.068894
0	13	15	6	0.634656
0	13	15	7	1.102296
0	13	15	8	1.135699
0	13	15	9	1.436326
0	13	15	10	1.235908
0	13	15	11	0.801670
0	13	15	12	0.701461
0	13	15	13	1.569937
0	13	15	14	1.636743
0	13	15	15	2.939457
0	13	15	16	1.369520
0	13	15	17	2.171190
0	13	15	18	2.939457
0	13	15	19	1.736952
0	13	16	0	0.801670
0	13	16	1	1.436326
0	13	16	2	1.469729
0	13	16	3	0.968685
0	13	16	4	1.636743
0	13	16	5	0.968685
0	13	16	6	0.434238
0	13	16	7	0.534447
0	13	16	8	1.369520
0	13	16	9	1.436326
0	13	16	10	0.634656
0	13	16	11	1.536534
0	13	16	12	0.868476
0	13	16	13	1.102296
0	13	16	14	1.803758
0	13	16	15	2.805846
0	13	16	16	3.039666
0	13	16	17	1.235908
0	13	16	18	2.237996
0	13	16	19	2.070981
0	13	17	0	0.567850
0	13	17	1	0.634656
0	13	17	2	0.300626
0	13	17	3	0.534447
0	13	17	4	1.436326
0	13	17	5	0.835073
0	13	17	6	1.002088
0	13	17	7	1.536534
0	13	17	8	0.935282
0	13	17	9	1.569937
0	13	17	10	1.803758
0	13	17	11	2.104384
0	13	17	12	1.736952
0	13	17	13	1.235908
0	13	17	14	1.837161
0	13	17	15	2.739040
0	13	17	16	4.008351
0	13	17	17	2.505219
0	13	17	18	1.770355
0	13	17	19	1.102296
0	13	18	0	1.035491
0	13	18	1	0.734864
0	13	18	2	0.167015
0	13	18	3	1.302714
0	13	18	4	1.536534
0	13	18	5	1.302714
0	13	18	6	1.068894
0	13	18	7	1.703549
0	13	18	8	1.469729
0	13	18	9	0.968685
0	13	18	10	1.503132
0	13	18	11	1.202505
0	13	18	12	1.436326
0	13	18	13	0.701461
0	13	18	14	1.035491
0	13	18	15	1.937370
0	13	18	16	2.338205
0	13	18	17	2.839248
0	13	18	18	2.237996
0	13	18	19	0.968685
0	13	19	0	2.070981
0	13	19	1	0.935282
0	13	19	2	0.300626
0	13	19	3	0.968685
0	13	19	4	1.569937
0	13	19	5	0.734864
0	13	19	6	0.868476
0	13	19	7	2.037578
0	13	19	8	1.937370
0	13	19	9	1.703549
0	13	19	10	0.935282
0	13	19	11	1.469729
0	13	19	12	0.835073
0	13	19	13	0.801670
0	13	19	14	1.068894
0	13	19	15	0.200418
0	13	19	16	1.169102
0	13	19	17	1.703549
0	13	19	18	1.436326
0	13	19	19	1.937370
0	14	0	0	0.968685
0	14	0	1	0.434238
0	14	0	2	0.801670
0	14	0	3	0.801670
0	14	0	4	0.501044
0	14	0	5	0.334029
0	14	0	6	1.035491
0	14	0	7	2.104384
0	14	0	8	1.235908
0	14	0	9	1.369520
0	14	0	10	0.801670
0	14	0	11	0.768267
0	14	0	12	1.235908
0	14	0	13	0.701461
0	14	0	14	0.200418
0	14	0	15	0.467641
0	14	0	16	0.935282
0	14	0	17	1.803758
0	14	0	18	2.304802
0	14	0	19	1.002088
0	14	1	0	0.167015
0	14	1	1	0.434238
0	14	1	2	0.935282
0	14	1	3	1.102296
0	14	1	4	0.935282
0	14	1	5	0.200418
0	14	1	6	0.801670
0	14	1	7	1.636743
0	14	1	8	2.872651
0	14	1	9	2.104384
0	14	1	10	0.734864
0	14	1	11	0.334029
0	14	1	12	1.135699
0	14	1	13	0.434238
0	14	1	14	0.167015
0	14	1	15	0.133612
0	14	1	16	0.167015
0	14	1	17	0.100209
0	14	1	18	0.467641
0	14	1	19	0.100209
0	14	2	0	0.300626
0	14	2	1	1.703549
0	14	2	2	1.035491
0	14	2	3	1.469729
0	14	2	4	1.469729
0	14	2	5	0.300626
0	14	2	6	0.200418
0	14	2	7	1.436326
0	14	2	8	2.304802
0	14	2	9	2.338205
0	14	2	10	0.567850
0	14	2	11	0.868476
0	14	2	12	0.801670
0	14	2	13	1.002088
0	14	2	14	0.334029
0	14	2	15	0.701461
0	14	2	16	1.102296
0	14	2	17	0.267223
0	14	2	18	0.100209
0	14	2	19	0.267223
0	14	3	0	0.100209
0	14	3	1	0.701461
0	14	3	2	0.734864
0	14	3	3	0.801670
0	14	3	4	1.670146
0	14	3	5	0.501044
0	14	3	6	0.467641
0	14	3	7	2.338205
0	14	3	8	2.237996
0	14	3	9	0.701461
0	14	3	10	0.300626
0	14	3	11	0.668058
0	14	3	12	0.501044
0	14	3	13	0.835073
0	14	3	14	0.968685
0	14	3	15	1.903967
0	14	3	16	1.636743
0	14	3	17	0.634656
0	14	3	18	0.133612
0	14	3	19	0.133612
0	14	4	0	0.601253
0	14	4	1	0.901879
0	14	4	2	0.033403
0	14	4	3	0.935282
0	14	4	4	1.569937
0	14	4	5	1.202505
0	14	4	6	0.300626
0	14	4	7	1.436326
0	14	4	8	1.870564
0	14	4	9	1.703549
0	14	4	10	0.634656
0	14	4	11	0.300626
0	14	4	12	0.935282
0	14	4	13	1.536534
0	14	4	14	3.106472
0	14	4	15	2.338205
0	14	4	16	2.438413
0	14	4	17	0.835073
0	14	4	18	1.035491
0	14	4	19	0.367432
0	14	5	0	0.367432
0	14	5	1	0.400835
0	14	5	2	0.133612
0	14	5	3	0.167015
0	14	5	4	1.135699
0	14	5	5	1.202505
0	14	5	6	1.402923
0	14	5	7	2.004175
0	14	5	8	1.102296
0	14	5	9	2.572025
0	14	5	10	1.202505
0	14	5	11	1.135699
0	14	5	12	2.171190
0	14	5	13	2.171190
0	14	5	14	2.471816
0	14	5	15	2.906054
0	14	5	16	1.736952
0	14	5	17	1.736952
0	14	5	18	1.336117
0	14	5	19	0.968685
0	14	6	0	0.267223
0	14	6	1	0.000000
0	14	6	2	0.000000
0	14	6	3	0.066806
0	14	6	4	0.534447
0	14	6	5	0.534447
0	14	6	6	1.002088
0	14	6	7	1.903967
0	14	6	8	0.233820
0	14	6	9	0.901879
0	14	6	10	1.302714
0	14	6	11	1.736952
0	14	6	12	1.469729
0	14	6	13	1.569937
0	14	6	14	1.102296
0	14	6	15	1.870564
0	14	6	16	1.670146
0	14	6	17	0.901879
0	14	6	18	0.734864
0	14	6	19	0.968685
0	14	7	0	0.300626
0	14	7	1	0.233820
0	14	7	2	0.066806
0	14	7	3	0.601253
0	14	7	4	0.434238
0	14	7	5	0.768267
0	14	7	6	1.135699
0	14	7	7	0.668058
0	14	7	8	0.200418
0	14	7	9	0.835073
0	14	7	10	0.968685
0	14	7	11	1.102296
0	14	7	12	1.970772
0	14	7	13	1.269311
0	14	7	14	0.801670
0	14	7	15	1.469729
0	14	7	16	0.701461
0	14	7	17	0.868476
0	14	7	18	0.267223
0	14	7	19	0.200418
0	14	8	0	0.634656
0	14	8	1	0.400835
0	14	8	2	0.567850
0	14	8	3	1.636743
0	14	8	4	0.467641
0	14	8	5	0.434238
0	14	8	6	1.235908
0	14	8	7	1.336117
0	14	8	8	0.501044
0	14	8	9	0.701461
0	14	8	10	0.868476
0	14	8	11	1.970772
0	14	8	12	1.068894
0	14	8	13	0.634656
0	14	8	14	0.801670
0	14	8	15	0.133612
0	14	8	16	0.200418
0	14	8	17	0.567850
0	14	8	18	0.434238
0	14	8	19	0.601253
0	14	9	0	0.267223
0	14	9	1	0.367432
0	14	9	2	0.734864
0	14	9	3	1.068894
0	14	9	4	1.469729
0	14	9	5	1.169102
0	14	9	6	2.538622
0	14	9	7	2.237996
0	14	9	8	1.402923
0	14	9	9	0.334029
0	14	9	10	1.937370
0	14	9	11	2.171190
0	14	9	12	1.837161
0	14	9	13	1.336117
0	14	9	14	1.235908
0	14	9	15	0.000000
0	14	9	16	0.066806
0	14	9	17	0.434238
0	14	9	18	0.701461
0	14	9	19	0.634656
0	14	10	0	0.200418
0	14	10	1	0.768267
0	14	10	2	0.634656
0	14	10	3	0.467641
0	14	10	4	1.202505
0	14	10	5	1.135699
0	14	10	6	2.338205
0	14	10	7	1.903967
0	14	10	8	1.670146
0	14	10	9	1.736952
0	14	10	10	2.371608
0	14	10	11	2.805846
0	14	10	12	1.436326
0	14	10	13	0.901879
0	14	10	14	0.300626
0	14	10	15	0.066806
0	14	10	16	1.035491
0	14	10	17	0.734864
0	14	10	18	0.400835
0	14	10	19	0.200418
0	14	11	0	0.267223
0	14	11	1	0.233820
0	14	11	2	0.233820
0	14	11	3	0.066806
0	14	11	4	0.835073
0	14	11	5	0.935282
0	14	11	6	2.371608
0	14	11	7	1.469729
0	14	11	8	2.438413
0	14	11	9	0.935282
0	14	11	10	2.371608
0	14	11	11	3.073069
0	14	11	12	1.569937
0	14	11	13	0.400835
0	14	11	14	0.267223
0	14	11	15	0.267223
0	14	11	16	1.068894
0	14	11	17	1.035491
0	14	11	18	1.436326
0	14	11	19	0.400835
0	14	12	0	0.066806
0	14	12	1	0.066806
0	14	12	2	0.000000
0	14	12	3	0.066806
0	14	12	4	0.701461
0	14	12	5	0.434238
0	14	12	6	1.569937
0	14	12	7	1.937370
0	14	12	8	2.338205
0	14	12	9	2.004175
0	14	12	10	2.505219
0	14	12	11	2.805846
0	14	12	12	1.636743
0	14	12	13	0.300626
0	14	12	14	0.267223
0	14	12	15	0.233820
0	14	12	16	0.233820
0	14	12	17	1.235908
0	14	12	18	1.503132
0	14	12	19	0.501044
0	14	13	0	0.334029
0	14	13	1	0.300626
0	14	13	2	0.033403
0	14	13	3	0.501044
0	14	13	4	1.870564
0	14	13	5	1.536534
0	14	13	6	2.171190
0	14	13	7	1.970772
0	14	13	8	1.803758
0	14	13	9	1.569937
0	14	13	10	2.037578
0	14	13	11	1.870564
0	14	13	12	1.068894
0	14	13	13	0.868476
0	14	13	14	1.169102
0	14	13	15	0.334029
0	14	13	16	1.068894
0	14	13	17	2.004175
0	14	13	18	2.004175
0	14	13	19	1.369520
0	14	14	0	0.835073
0	14	14	1	0.367432
0	14	14	2	0.066806
0	14	14	3	1.269311
0	14	14	4	2.037578
0	14	14	5	1.636743
0	14	14	6	1.202505
0	14	14	7	0.801670
0	14	14	8	0.567850
0	14	14	9	0.901879
0	14	14	10	1.269311
0	14	14	11	0.935282
0	14	14	12	0.835073
0	14	14	13	0.434238
0	14	14	14	1.369520
0	14	14	15	1.169102
0	14	14	16	1.202505
0	14	14	17	1.302714
0	14	14	18	1.903967
0	14	14	19	2.137787
0	14	15	0	1.536534
0	14	15	1	1.002088
0	14	15	2	0.968685
0	14	15	3	2.271399
0	14	15	4	2.171190
0	14	15	5	1.369520
0	14	15	6	0.434238
0	14	15	7	0.835073
0	14	15	8	0.601253
0	14	15	9	1.402923
0	14	15	10	0.634656
0	14	15	11	0.501044
