type	x	y	z	density
t = 0
0	7	7	2	3.040000
0	7	7	3	1.440000
0	7	7	4	4.160000
0	7	7	5	3.520000
0	7	7	6	1.920000
0	7	7	7	0.000000
1	0	0	0	0.160000
1	0	0	1	0.800000
1	0	0	2	0.160000
1	0	0	3	0.800000
1	0	0	4	1.280000
1	0	0	5	0.480000
1	0	0	6	0.800000
1	0	0	7	1.280000
1	0	1	0	0.320000
1	0	1	1	1.280000
1	0	1	2	0.160000
1	0	1	3	1.600000
1	0	1	4	0.960000
1	0	1	5	0.800000
1	0	1	6	0.480000
1	0	1	7	2.400000
1	0	2	0	1.280000
1	0	2	1	1.120000
1	0	2	2	0.160000
1	0	2	3	0.000000
1	0	2	4	0.800000
1	0	2	5	1.120000
1	0	2	6	0.640000
1	0	2	7	0.960000
1	0	3	0	0.000000
1	0	3	1	0.000000
1	0	3	2	0.000000
1	0	3	3	0.000000
1	0	3	4	0.320000
1	0	3	5	0.960000
1	0	3	6	0.000000
1	0	3	7	0.000000
1	0	4	0	0.000000
1	0	4	1	0.000000
1	0	4	2	0.160000
1	0	4	3	0.320000
1	0	4	4	0.160000
1	0	4	5	1.600000
1	0	4	6	0.480000
1	0	4	7	0.000000
1	0	5	0	0.800000
1	0	5	1	0.480000
1	0	5	2	0.640000
1	0	5	3	0.640000
1	0	5	4	1.280000
1	0	5	5	1.120000
1	0	5	6	0.000000
1	0	5	7	0.320000
1	0	6	0	0.480000
1	0	6	1	0.320000
1	0	6	2	0.960000
1	0	6	3	0.480000
1	0	6	4	0.320000
1	0	6	5	0.160000
1	0	6	6	0.640000
1	0	6	7	1.120000
1	0	7	0	6.400000
1	0	7	1	3.360000
1	0	7	2	1.120000
1	0	7	3	0.480000
1	0	7	4	1.120000
1	0	7	5	2.880000
1	0	7	6	4.000000
1	0	7	7	6.400000
1	1	0	0	4.800000
1	1	0	1	3.840000
1	1	0	2	5.120000
1	1	0	3	1.760000
1	1	0	4	4.480000
1	1	0	5	5.440000
1	1	0	6	6.560000
1	1	0	7	5.760000
1	1	1	0	2.240000
1	1	1	1	2.880000
1	1	1	2	2.720000
1	1	1	3	1.440000
1	1	1	4	1.760000
1	1	1	5	2.720000
1	1	1	6	3.680000
1	1	1	7	2.560000
1	1	2	0	0.000000
1	1	2	1	0.480000
1	1	2	2	0.480000
1	1	2	3	0.000000
1	1	2	4	1.120000
1	1	2	5	1.760000
1	1	2	6	0.960000
1	1	2	7	0.960000
1	1	3	0	1.120000
1	1	3	1	0.320000
1	1	3	2	0.000000
1	1	3	3	0.000000
1	1	3	4	1.120000
1	1	3	5	0.000000
1	1	3	6	0.000000
1	1	3	7	1.120000
1	1	4	0	1.120000
1	1	4	1	0.160000
1	1	4	2	0.000000
1	1	4	3	0.160000
1	1	4	4	0.480000
1	1	4	5	0.640000
1	1	4	6	0.320000
1	1	4	7	0.160000
1	1	5	0	2.080000
1	1	5	1	0.480000
1	1	5	2	0.000000
1	1	5	3	0.160000
1	1	5	4	0.160000
1	1	5	5	1.440000
1	1	5	6	0.160000
1	1	5	7	1.440000
1	1	6	0	0.000000
1	1	6	1	0.800000
1	1	6	2	0.800000
1	1	6	3	0.320000
1	1	6	4	0.480000
1	1	6	5	0.480000
1	1	6	6	0.320000
1	1	6	7	0.480000
1	1	7	0	2.560000
1	1	7	1	2.720000
1	1	7	2	0.960000
1	1	7	3	0.320000
1	1	7	4	1.120000
1	1	7	5	2.080000
1	1	7	6	4.640000
1	1	7	7	2.720000
1	2	0	0	1.920000
1	2	0	1	1.600000
1	2	0	2	1.440000
1	2	0	3	1.600000
1	2	0	4	0.960000
1	2	0	5	0.000000
1	2	0	6	1.120000
1	2	0	7	2.720000
1	2	1	0	2.720000
1	2	1	1	5.440000
1	2	1	2	2.240000
1	2	1	3	0.160000
1	2	1	4	3.840000
1	2	1	5	6.560000
1	2	1	6	3.360000
1	2	1	7	6.880000
1	2	2	0	0.480000
1	2	2	1	1.120000
1	2	2	2	0.000000
1	2	2	3	0.320000
1	2	2	4	0.640000
1	2	2	5	2.400000
1	2	2	6	0.640000
1	2	2	7	1.600000
1	2	3	0	3.360000
1	2	3	1	0.480000
1	2	3	2	0.000000
1	2	3	3	0.160000
1	2	3	4	0.000000
1	2	3	5	0.000000
1	2	3	6	0.000000
1	2	3	7	1.760000
1	2	4	0	0.160000
1	2	4	1	0.800000
1	2	4	2	2.560000
1	2	4	3	0.640000
1	2	4	4	0.320000
1	2	4	5	0.000000
1	2	4	6	0.000000
1	2	4	7	0.480000
1	2	5	0	0.000000
1	2	5	1	0.480000
1	2	5	2	0.000000
1	2	5	3	0.000000
1	2	5	4	1.280000
1	2	5	5	1.760000
1	2	5	6	0.160000
1	2	5	7	0.000000
1	2	6	0	0.800000
1	2	6	1	0.800000
1	2	6	2	0.320000
1	2	6	3	0.000000
1	2	6	4	0.800000
1	2	6	5	0.160000
1	2	6	6	0.320000
1	2	6	7	0.480000
1	2	7	0	1.120000
1	2	7	1	1.440000
1	2	7	2	2.080000
1	2	7	3	0.320000
1	2	7	4	1.760000
1	2	7	5	0.000000
1	2	7	6	0.000000
1	2	7	7	0.640000
1	3	0	0	0.480000
1	3	0	1	0.480000
1	3	0	2	0.160000
1	3	0	3	0.160000
1	3	0	4	0.160000
1	3	0	5	0.000000
1	3	0	6	0.000000
1	3	0	7	0.640000
1	3	1	0	1.120000
1	3	1	1	0.320000
1	3	1	2	0.640000
1	3	1	3	0.160000
1	3	1	4	1.280000
1	3	1	5	0.640000
1	3	1	6	0.160000
1	3	1	7	0.800000
1	3	2	0	2.400000
1	3	2	1	4.640000
1	3	2	2	4.320000
1	3	2	3	1.920000
1	3	2	4	3.680000
1	3	2	5	4.960000
1	3	2	6	0.000000
1	3	2	7	0.960000
1	3	3	0	0.000000
1	3	3	1	2.400000
1	3	3	2	0.480000
1	3	3	3	0.160000
1	3	3	4	1.120000
1	3	3	5	0.800000
1	3	3	6	0.000000
1	3	3	7	0.160000
1	3	4	0	0.160000
1	3	4	1	0.320000
1	3	4	2	0.800000
1	3	4	3	0.800000
1	3	4	4	0.480000
1	3	4	5	0.480000
1	3	4	6	0.960000
1	3	4	7	0.160000
1	3	5	0	0.160000
1	3	5	1	0.160000
